INFO 2025-09-25 07:32:40,031 autoreload 22872 8604131520 Watching for file changes with StatReloader
WARNING 2025-09-25 07:34:28,514 log 22872 13069578240 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:34:28,515 log 22872 6136754176 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:34:28,515 log 22872 6170406912 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:34:28,516 basehttp 22872 13052751872 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:28,516 basehttp 22872 6136754176 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:28,516 basehttp 22872 6170406912 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:28,516 basehttp 22872 13069578240 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:28,519 log 22872 13035925504 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:34:28,520 log 22872 6153580544 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:34:28,521 log 22872 13052751872 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:34:28,523 log 22872 13069578240 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:34:28,524 basehttp 22872 13069578240 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:28,524 basehttp 22872 13035925504 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:28,524 basehttp 22872 13052751872 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:28,524 basehttp 22872 6153580544 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:28,637 log 22872 13069578240 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:34:28,637 log 22872 13052751872 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:34:28,638 log 22872 6153580544 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:34:28,638 log 22872 13035925504 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:34:28,638 basehttp 22872 13069578240 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:28,639 log 22872 6170406912 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:34:28,639 basehttp 22872 6153580544 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:28,639 basehttp 22872 13052751872 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:28,641 log 22872 13069578240 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:34:28,641 basehttp 22872 13035925504 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:28,642 log 22872 6136754176 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:34:28,642 basehttp 22872 6170406912 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:28,643 log 22872 13052751872 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:34:28,644 basehttp 22872 13069578240 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:28,645 basehttp 22872 6136754176 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:28,645 basehttp 22872 13052751872 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:28,757 log 22872 6136754176 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:34:28,758 log 22872 13052751872 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:34:28,758 log 22872 13069578240 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:34:28,758 log 22872 6170406912 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:34:28,759 basehttp 22872 13052751872 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:28,759 basehttp 22872 6136754176 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:28,761 log 22872 13035925504 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:34:28,761 log 22872 6153580544 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:34:28,762 basehttp 22872 13069578240 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:28,762 basehttp 22872 6170406912 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:28,763 log 22872 13052751872 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:34:28,763 basehttp 22872 13035925504 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:28,764 log 22872 13069578240 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:34:28,765 basehttp 22872 6153580544 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:28,765 basehttp 22872 13052751872 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:28,765 basehttp 22872 13069578240 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:28,887 log 22872 13069578240 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:34:28,887 log 22872 13052751872 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:34:28,888 log 22872 6153580544 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:34:28,888 log 22872 13035925504 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:34:28,888 basehttp 22872 13052751872 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:28,889 basehttp 22872 13069578240 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:28,889 basehttp 22872 13035925504 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:28,890 log 22872 6170406912 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:34:28,891 log 22872 6136754176 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:34:28,892 log 22872 13052751872 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:34:28,894 basehttp 22872 6153580544 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:28,896 log 22872 13035925504 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:34:28,896 basehttp 22872 6136754176 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:28,896 basehttp 22872 6170406912 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:28,897 basehttp 22872 13052751872 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:28,897 basehttp 22872 13035925504 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,017 log 22872 13035925504 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:34:29,017 log 22872 13052751872 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:34:29,018 log 22872 6170406912 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:34:29,018 log 22872 6136754176 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:34:29,018 basehttp 22872 13052751872 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,018 basehttp 22872 13035925504 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,019 basehttp 22872 6170406912 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,019 basehttp 22872 6136754176 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,021 log 22872 6153580544 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:34:29,022 log 22872 13069578240 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:34:29,022 log 22872 13052751872 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:34:29,023 log 22872 13035925504 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:34:29,024 basehttp 22872 13069578240 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,024 basehttp 22872 6153580544 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,024 basehttp 22872 13052751872 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,025 basehttp 22872 13035925504 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,136 log 22872 13035925504 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:34:29,137 log 22872 13052751872 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:34:29,138 log 22872 6153580544 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:34:29,141 log 22872 13069578240 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:34:29,142 basehttp 22872 13052751872 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,142 basehttp 22872 13035925504 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,144 log 22872 6136754176 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:34:29,145 log 22872 6170406912 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:34:29,146 log 22872 13052751872 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:34:29,146 basehttp 22872 6153580544 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,146 basehttp 22872 13069578240 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,148 log 22872 6153580544 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:34:29,148 basehttp 22872 6136754176 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,149 basehttp 22872 6170406912 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,149 basehttp 22872 13052751872 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,149 basehttp 22872 6153580544 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,261 log 22872 6153580544 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:34:29,261 log 22872 13052751872 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:34:29,262 log 22872 6136754176 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:34:29,263 log 22872 6170406912 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:34:29,263 basehttp 22872 13052751872 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,263 basehttp 22872 6153580544 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,264 basehttp 22872 6136754176 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,266 log 22872 13069578240 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:34:29,266 basehttp 22872 6170406912 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,267 log 22872 13035925504 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:34:29,271 basehttp 22872 13035925504 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,270 log 22872 6136754176 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:34:29,271 basehttp 22872 13069578240 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,268 log 22872 13052751872 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:34:29,274 basehttp 22872 6136754176 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,275 basehttp 22872 13052751872 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,383 log 22872 13052751872 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:34:29,384 log 22872 6136754176 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:34:29,384 log 22872 13069578240 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:34:29,385 log 22872 13035925504 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:34:29,385 basehttp 22872 6136754176 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,385 basehttp 22872 13052751872 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,386 basehttp 22872 13069578240 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,388 log 22872 6170406912 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:34:29,389 log 22872 6153580544 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:34:29,389 log 22872 6136754176 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:34:29,390 basehttp 22872 13035925504 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,390 log 22872 13052751872 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:34:29,391 basehttp 22872 6170406912 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,392 basehttp 22872 6153580544 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,392 basehttp 22872 6136754176 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,393 basehttp 22872 13052751872 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,504 log 22872 13052751872 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:34:29,505 log 22872 6136754176 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:34:29,505 log 22872 6153580544 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:34:29,506 log 22872 6170406912 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:34:29,507 basehttp 22872 13052751872 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,508 log 22872 13035925504 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:34:29,508 basehttp 22872 6136754176 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,509 log 22872 13069578240 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:34:29,510 basehttp 22872 6153580544 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,511 log 22872 6136754176 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:34:29,511 basehttp 22872 6170406912 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,512 log 22872 6153580544 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:34:29,513 basehttp 22872 13035925504 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,514 basehttp 22872 13069578240 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,514 basehttp 22872 6136754176 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,514 basehttp 22872 6153580544 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,624 log 22872 6153580544 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:34:29,624 log 22872 6136754176 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:34:29,624 log 22872 13069578240 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:34:29,625 log 22872 13035925504 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:34:29,626 basehttp 22872 6153580544 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,628 log 22872 6170406912 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:34:29,628 basehttp 22872 6136754176 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,629 log 22872 6153580544 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:34:29,630 basehttp 22872 13069578240 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,630 basehttp 22872 13035925504 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,631 log 22872 6136754176 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:34:29,631 basehttp 22872 6170406912 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,632 log 22872 13052751872 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:34:29,633 basehttp 22872 6153580544 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,633 basehttp 22872 6136754176 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,633 basehttp 22872 13052751872 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,752 log 22872 13052751872 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:34:29,753 log 22872 6136754176 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:34:29,753 log 22872 6153580544 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:34:29,753 log 22872 6170406912 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:34:29,755 log 22872 13069578240 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:34:29,756 basehttp 22872 6136754176 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,756 basehttp 22872 13052751872 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,757 log 22872 13035925504 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:34:29,757 basehttp 22872 6153580544 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,757 basehttp 22872 13069578240 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,757 basehttp 22872 6170406912 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,759 log 22872 13052751872 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:34:29,760 log 22872 6153580544 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:34:29,760 basehttp 22872 13035925504 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,761 basehttp 22872 13052751872 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,762 basehttp 22872 6153580544 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,870 log 22872 6153580544 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:34:29,871 log 22872 13052751872 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:34:29,871 log 22872 13035925504 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:34:29,875 basehttp 22872 13035925504 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,874 log 22872 6170406912 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:34:29,874 basehttp 22872 13052751872 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,876 basehttp 22872 6153580544 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,877 basehttp 22872 6170406912 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,878 log 22872 13069578240 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:34:29,878 log 22872 13035925504 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:34:29,879 log 22872 13052751872 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:34:29,879 log 22872 6153580544 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:34:29,880 basehttp 22872 13069578240 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,880 basehttp 22872 13035925504 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,880 basehttp 22872 13052751872 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,880 basehttp 22872 6153580544 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:29,997 log 22872 6153580544 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:34:29,998 log 22872 13052751872 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:34:29,999 log 22872 13069578240 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:34:29,999 log 22872 13035925504 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:34:30,000 basehttp 22872 6153580544 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:30,000 basehttp 22872 13052751872 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:30,002 log 22872 6136754176 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:34:30,003 log 22872 13052751872 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:34:30,004 log 22872 6170406912 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:34:30,004 basehttp 22872 13069578240 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:30,005 basehttp 22872 13035925504 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:30,006 log 22872 13069578240 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:34:30,006 basehttp 22872 6136754176 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:30,007 basehttp 22872 6170406912 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:30,007 basehttp 22872 13052751872 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:30,007 basehttp 22872 13069578240 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:30,126 log 22872 6170406912 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:34:30,127 log 22872 6153580544 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:34:30,128 log 22872 13035925504 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:34:30,128 log 22872 6136754176 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:34:30,128 basehttp 22872 6170406912 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:30,129 basehttp 22872 6153580544 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:30,129 basehttp 22872 13035925504 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:30,131 log 22872 6170406912 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:34:30,133 log 22872 13052751872 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:34:30,134 log 22872 6153580544 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:34:30,134 basehttp 22872 6136754176 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:34:30,137 log 22872 13069578240 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:34:30,138 basehttp 22872 13052751872 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
